숙소_id,숙소_url,etc
2686520,https://www.airbnb.com/rooms/2686520,N/A
2611868,https://www.airbnb.com/rooms/2611868,침대 1개 · 공용 욕실
2732500,https://www.airbnb.com/rooms/2732500,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2733181,https://www.airbnb.com/rooms/2733181,소파 베드 1개 · 침실에 딸린 전용 욕실
2734334,https://www.airbnb.com/rooms/2734334,N/A
2648444,https://www.airbnb.com/rooms/2648444,싱글 침대 1개 · 공용 욕실
2541850,https://www.airbnb.com/rooms/2541850,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2910802,https://www.airbnb.com/rooms/2910802,더블 침대 1개 · 공용 욕실
2928599,https://www.airbnb.com/rooms/2928599,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2790629,https://www.airbnb.com/rooms/2790629,N/A
2849765,https://www.airbnb.com/rooms/2849765,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3027196,https://www.airbnb.com/rooms/3027196,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2869175,https://www.airbnb.com/rooms/2869175,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3036722,https://www.airbnb.com/rooms/3036722,퀸사이즈 침대 1개 · 전용 욕실
3055397,https://www.airbnb.com/rooms/3055397,최대 인원 2명 · 침실 1개 · 침대 1개 · 욕실 1개
3065238,https://www.airbnb.com/rooms/3065238,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3000012,https://www.airbnb.com/rooms/3000012,킹사이즈 침대 1개 · 공용 욕실
3009073,https://www.airbnb.com/rooms/3009073,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2901911,https://www.airbnb.com/rooms/2901911,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
2902668,https://www.airbnb.com/rooms/2902668,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3091632,https://www.airbnb.com/rooms/3091632,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3127932,https://www.airbnb.com/rooms/3127932,침대 1개 · 공용 욕실
3215428,https://www.airbnb.com/rooms/3215428,퀸사이즈 침대 1개 · 공용 욕실
3215831,https://www.airbnb.com/rooms/3215831,침대 1개 · 공용 욕실
3112558,https://www.airbnb.com/rooms/3112558,더블 침대 1개 · 공용 욕실
3219106,https://www.airbnb.com/rooms/3219106,더블 침대 1개 · 공용 욕실
3221721,https://www.airbnb.com/rooms/3221721,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3117533,https://www.airbnb.com/rooms/3117533,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3145189,https://www.airbnb.com/rooms/3145189,침대 1개 · 공용 욕실
3236115,https://www.airbnb.com/rooms/3236115,침대 2개 · 공용 욕실
3236643,https://www.airbnb.com/rooms/3236643,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3245443,https://www.airbnb.com/rooms/3245443,더블 침대 1개 · 공용 욕실
3176560,https://www.airbnb.com/rooms/3176560,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3320447,https://www.airbnb.com/rooms/3320447,N/A
3184459,https://www.airbnb.com/rooms/3184459,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
